Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
JPN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.52874907,,,,,92.506271,,,,,91.74729438,,,,,92.09008334,,,,,92.58883122,92.56048747,89.13152401,89.80213203,87.81962942,88.66865042,75.41211147,76.76150823,,,,,
JPN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.11132222,,,,,12.74090733,,,,,12.79177676,,,,,12.05741833,,,,,11.52530862,12.67886893,13.106628,13.36533634,13.71386106,13.40887797,13.35633595,13.570691,13.47597168,13.46980666,,,
JPN,"Access to electricity, urban (% of urban population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
JPN,Urban land area (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50992.76311,,,,,,,,,,52716.86291,,,,,,,,,,,,,,,53452.06098,,,,,,,
JPN,Urban land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.727820117,,,,,,,,,,1.760417132,,,,,,,,,,,,,,,1.771746709,,,,,,,
JPN,Urban land area where elevation is below 5 meters (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6396.187329,,,,,,,,,,6516.857652,,,,,,,,,,,,,,,6558.798416,,,,,,,
KAZ,Urban population (% of total population),44.198,44.746,45.296,45.847,46.4,47.047,47.696,48.346,48.997,49.647,50.236,50.753,51.269,51.785,52.3,52.564,52.828,53.092,53.356,53.7,54.142,54.582,55.022,55.461,55.9,56.01,56.121,56.231,56.341,56.357,56.266,56.175,56.083,55.992,55.9,55.921,55.943,55.964,55.986,56.025,56.098,56.171,56.244,56.317,56.39,56.463,56.536,56.609,56.682,56.755,56.827,56.9,56.973,57.046,57.118,57.191,57.264,57.336,57.428,57.54,57.671,57.821,57.99
KAZ,Urban population,4118937,4313202,4511216,4712058,4914193,5127015,5340792,5555549,5770793,5978729,6161599,6315875,6466045,6623294,6784616,6916866,7050516,7190526,7336605,7495336,7673389,7858384,8052018,8255906,8467503,8632998,8822945,9037715,9257159,9157731,9198366,9241749,9219538,9171866,9025483,8844601,8714928,8581746,8438008,8363622,8349417,8346075,8357267,8396312,8465822,8552467,8654579,8765446,8942684,9133481,9275230,9421048,9566957,9718100,9874723,10032906,10189588,10342139,10495801,10652767,10816580,10986561,11378782
KAZ,Urban population growth (annual %),,4.608543136,4.488618851,4.355801504,4.20027936,4.239606962,4.08503381,3.942329151,3.801225799,3.539849748,3.012831822,2.472998341,2.349833357,2.402819052,2.406486698,1.930508062,1.913802876,1.966352058,2.011187534,2.140475887,2.347740872,2.382261818,2.434175591,2.500607977,2.530683699,1.935617758,2.176387693,2.405066245,2.399082116,-1.079875755,0.442741901,0.470529387,-0.24062256,-0.518417265,-1.608873441,-2.024480443,-1.476979904,-1.540002802,-1.689112751,-0.885467494,-0.169987079,-0.04003476,0.13400913,0.466110205,0.824455478,1.018266274,1.18687657,1.272885624,2.001836656,2.111112464,1.540051355,1.559892902,1.536884701,1.567494404,1.598813365,1.589203106,1.54961238,1.48602996,1.474855819,1.48443982,1.526047151,1.559265649,3.507759448
KAZ,"Mortality caused by road traffic injury (per 100,000 population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,16.2,16.6,18.8,25.4,31.1,39.8,39.5,29.2,25.6,25.9,24,23.6,22.8,19.3,18.4,17.7,13.9,13.8,12.7,,,
KAZ,Pump price for gasoline (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,0.3,,0.36,,0.35,,0.52,,0.7,,0.83,,0.71,,1.01,,0.81,,0.42,,,,,,
KAZ,Pump price for diesel fuel (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,0.29,,0.29,,0.38,,0.45,,0.72,,0.51,,0.67,,0.64,,0.4,,,,,,
KAZ,Population in urban agglomerations of more than 1 million (% of total population),6.855591787,6.876628619,6.90591836,6.944002553,6.993122608,7.05252438,7.123082441,7.203764471,7.295211545,7.405278216,7.519576562,7.632081353,7.755195311,7.8747004,7.995145422,8.116632781,8.241478662,8.362980351,8.482620477,8.541528228,8.521045022,8.496581082,8.467471937,8.432237451,8.394332036,8.356644888,8.299472136,8.223753674,8.149403034,8.32681621,8.340206753,8.351465693,8.422537859,8.517996087,8.709100578,8.959864868,9.168013793,9.386754817,9.625568286,9.892825568,10.28578654,10.68959611,11.10147232,11.50275548,11.79227261,11.96896104,12.1289175,12.28113162,12.34605219,12.46619766,12.79460469,13.13152428,13.48349133,13.84150709,14.20762673,14.58766631,14.98733144,15.40849049,15.85164342,16.09853431,16.32426702,16.52236189,16.36896638
KAZ,Population in urban agglomerations of more than 1 million,638892,662859,687789,713690,740637,768559,797612,827801,859219,891779,922299,949762,978085,1007173,1037170,1068063,1099922,1132642,1166385,1192209,1207663,1223286,1239145,1255220,1271539,1288036,1304784,1321761,1338995,1353066,1363457,1373959,1384589,1395305,1406151,1417114,1428214,1439403,1450731,1476838,1530898,1588296,1649562,1714948,1770372,1812942,1856705,1901634,1947829,2006163,2088319,2174213,2264160,2357977,2456255,2559086,2666854,2779349,2897118,2980430,3061725,3139412,3211914
KAZ,Population in the largest city (% of urban population),12.83469497,12.67770441,12.53821586,12.41676142,12.31618294,12.21047725,12.12498071,12.05726023,12.00743121,11.987966,12.01155739,12.07553981,12.15532833,12.22814509,12.3014626,12.43427298,12.57112245,12.70175506,12.82852218,12.83108589,12.67692802,12.51991504,12.35861619,12.19129675,12.02281239,11.92705014,11.80379114,11.65511415,11.5091682,11.7332776,11.74240077,11.74826323,11.83809861,11.96164445,12.21908013,12.53403065,12.7870018,13.05311297,13.34474914,13.60673641,13.89009556,14.16020105,14.4108355,14.61727482,14.77402903,14.90276431,15.00769708,15.10037253,15.08365945,15.11419359,15.35592109,15.59841326,15.84906256,16.09742645,16.34526862,16.59853087,16.86310575,17.14131864,17.426064,17.48662108,17.52626061,17.545281,17.20865203
KAZ,Population in largest city,528653,546815,565626,585085,605241,626033,647570,669847,692924,716728,740104,762676,785969,809906,834607,860062,886329,913323,941178,961733,972750,983863,995118,1006502,1018032,1029662,1041442,1053356,1065422,1074502,1080109,1085745,1091418,1097106,1102831,1108585,1114378,1120185,1126031,1138016,1159742,1181821,1204352,1227312,1250743,1274554,1298853,1323615,1348884,1380452,1424297,1469534,1516273,1564364,1614050,1665315,1718281,1772779,1829005,1862809,1895742,1927623,1958135
KAZ,Population living in slums (% of urban population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.45811,,21.67406,,18.89002,,16.10598,,13.32194,,10.5379,,7.75386,,4.96982,,2.18578,,0.79376,,0.79376,,
KAZ,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
KAZ,Population density (people per sq. km of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.089230285,6.067589732,5.980577842,5.858518724,5.770354854,5.680040375,5.58270919,5.529641812,5.513066637,5.503698559,5.503925621,5.522472497,5.560982331,5.610634145,5.670291143,5.735523206,5.843959699,5.960966774,6.045809534,6.132978479,6.219983702,6.310164463,6.40378005,6.498057562,6.591123088,6.681400156,6.769808497,6.85767789,6.947314887,7.038184984,
KAZ,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.97481027,,,,,97.47356781,,,,,96.82196491,,,,,96.80261789,,,,,97.2109484,97.53209832,96.22187137,95.65702147,91.60699878,92.6415526,87.15238088,87.41423053,,,,,
KAZ,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.24364734,,,,,20.38051606,,,,,18.03449697,,,,,17.53591329,,,,,18.97825386,22.31865641,24.00908326,22.85330812,21.45655621,20.51355436,20.86881423,20.10344809,20.25210336,20.29485447,,,
KAZ,"Access to electricity, urban (% of urban population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,99.94128418,99.94973755,99.94932556,99.4,99.92562103,99.79,99.92,100,100,100,99.82867545,100,100,100,100,99.96874349,100,100,100,100,100,100,100,100,100,100,
KAZ,Urban land area (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5659.331297,,,,,,,,,,5709.251321,,,,,,,,,,,,,,,6363.389933,,,,,,,
KAZ,Urban land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
KAZ,Urban land area where elevation is below 5 meters (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
KEN,Urban population (% of total population),7.362,7.565,7.774,8.038,8.318,8.605,8.902,9.209,9.525,9.85,10.295,10.778,11.282,11.805,12.349,12.914,13.503,14.112,14.745,15.401,15.583,15.681,15.78,15.879,15.979,16.079,16.18,16.281,16.383,16.485,16.748,17.043,17.342,17.645,17.952,18.263,18.579,18.898,19.222,19.55,19.892,20.239,20.591,20.948,21.31,21.675,22.045,22.42,22.8,23.183,23.571,23.969,24.376,24.794,25.221,25.658,26.105,26.562,27.03,27.507,27.995,28.493,29.002
KEN,Urban population,570661,608791,650185,699081,752562,810351,872628,939416,1010972,1087396,1181154,1282416,1390270,1506366,1630556,1763007,1904229,2057155,2224641,2405731,2522440,2632207,2747533,2869250,2996570,3127713,3262030,3399814,3543008,3690629,3879217,4076385,4275795,4480388,4691530,4908793,5130728,5360279,5600786,5858183,6137001,6436071,6749693,7073537,7414140,7768972,8140172,8527849,8934612,9357689,9786183,10219218,10658602,11105820,11559254,12021155,12502904,13001604,13502378,14015215,14553419,15102890,15669052
KEN,Urban population growth (annual %),,6.467968518,6.578191452,7.250967757,7.371676991,7.398410188,7.404186105,7.374905741,7.340911769,7.287360292,8.270607946,8.225387216,8.075217404,8.020215486,7.922093321,7.809981296,7.705632833,7.724675804,7.8271594,7.825825319,4.737287956,4.259597075,4.288076036,4.334725344,4.341762965,4.283376532,4.204763441,4.137102328,4.125535961,4.082082038,4.983642492,4.95772371,4.775948376,4.673959981,4.604910545,4.526933147,4.421947271,4.376846652,4.389091907,4.493254221,4.64966991,4.758207441,4.75787616,4.686361533,4.702835005,4.674886415,4.667345812,4.652585088,4.659556205,4.626563536,4.477313458,4.329857234,4.209720046,4.110202956,4.001703306,3.918168605,3.929292299,3.911179714,3.779308361,3.727770713,3.768242363,3.706016741,3.680144053
KEN,"Mortality caused by road traffic injury (per 100,000 population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,26.5,26.5,26.2,25.9,26.3,25.8,25.8,25.9,26.1,25.7,25.7,26.6,26.4,26.6,27.3,27.4,27.7,28,28.3,,,
KEN,Pump price for gasoline (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.4,,,0.56,,,0.7,,0.71,,0.7,,0.92,,1.12,,1.2,,1.33,,1.37,,1.21,,0.95,,,,,,
KEN,Pump price for diesel fuel (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.33,,,0.43,,,0.54,,0.6,,0.56,,0.76,,0.98,,1.14,,1.27,,1.26,,1.07,,0.82,,,,,,
KEN,Population in urban agglomerations of more than 1 million (% of total population),5.843098729,6.022426924,6.201998714,6.297038127,6.37958783,6.45863471,6.538996522,6.622287,6.708462892,6.797296376,6.839310118,6.886884577,6.944995023,7.004307465,7.070028822,7.142532751,7.223164387,7.299291654,7.367798994,7.434849068,7.485807856,7.529488033,7.572321061,7.611975808,7.652367791,7.696692414,7.74842208,7.805907779,7.865793044,7.928781578,8.014508423,8.11963759,8.241267149,8.371834563,8.510479784,8.657753395,8.817414825,8.982002847,9.149105515,9.309113937,9.390927655,9.449504994,9.508532124,9.57432499,9.638994044,9.704441675,9.771071846,9.839097108,9.906870652,9.975977868,10.06053414,10.16232993,10.27852294,10.40817713,10.55174214,10.70740165,10.86522571,11.02836049,11.21003127,11.40338891,11.60097242,11.81592765,12.04539275
KEN,Population in urban agglomerations of more than 1 million,452924,484653,518709,547666,577186,608223,640992,675544,712028,750391,784680,819433,855825,893778,933523,975092,1018630,1064043,1111611,1161369,1211737,1263897,1318454,1375443,1435062,1497173,1562150,1630037,1701066,1775080,1856342,1942074,2031944,2125762,2224107,2327061,2434994,2547679,2665809,2789488,2897252,3004975,3116880,3232974,3353583,3478364,3607993,3742477,3882195,4026748,4176922,4332724,4494367,4662069,4836060,5016577,5203864,5398177,5599781,5810192,6030856,6263105,6507823
KEN,Population in the largest city (% of urban population),51.27772881,51.83273077,52.34125672,51.61032842,50.71010761,49.80446745,48.91591835,48.05730369,47.23355345,46.44149877,44.93410681,43.44651034,42.07405756,40.76193966,39.53215958,38.38249082,37.30764525,36.25113324,35.19084652,34.16200731,34.15982144,34.30869989,34.45068722,34.5770846,34.70377799,34.84677143,35.0201255,35.21816193,35.42371341,35.64135002,35.57449867,35.5228223,35.5381163,35.58497612,35.65887887,35.76080719,35.90309211,36.05741418,36.21034619,36.32609292,36.07410199,35.72762016,35.38642424,35.07357069,34.75956753,34.45440401,34.15628073,33.86573801,33.57708203,33.29838168,33.07304799,32.89771292,32.76264561,32.66061398,32.59424873,32.55520788,32.51259067,32.47590836,32.48207834,32.5102469,32.53449241,32.59106039,32.66849839
KEN,Population in largest city,292622,315553,340315,360798,381625,403591,426854,451458,477518,505003,530741,557165,584943,614024,644594,676686,710423,745742,782870,821846,861661,903076,946544,992103,1039923,1089907,1142367,1197352,1255065,1315390,1380012,1448047,1519537,1594345,1672947,1755424,1842090,1932778,2028064,2128049,2213868,2299455,2388475,2480942,2577123,2676753,2780380,2888019,2999982,3115959,3236589,3361889,3492040,3627229,3767652,3913512,4065018,4222389,4385853,4556381,4734881,4922192,5118844
KEN,Population living in slums (% of urban population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.18451,,61.63811,,60.09171,,58.54531,,56.99891,,55.45251,,53.90611,,52.35971,,50.81331,,50.81331,,50.81331,,
KEN,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179085718,,,,,,,,,,0.195500895,,,,,,,,,,,,,,,0.210684285,,,,,,,
KEN,Population density (people per sq. km of land area),,14.13970201,14.69511544,15.28130161,15.89659311,16.5463805,17.22353902,17.92365323,18.64897389,19.39689883,20.15863759,20.90602839,21.65179569,22.42050286,23.19982605,23.98690656,24.77820571,25.61293531,26.50915943,27.44599396,28.44137471,29.49355519,30.59263274,31.74871033,32.95002284,34.1781653,35.423409,36.69061039,37.99789507,39.33619672,40.69696208,42.02522227,43.32101592,44.6143831,45.9179534,47.22624837,48.52186808,49.83705942,51.19544049,52.64983835,54.20741118,55.87437713,57.59535967,59.33008047,61.13054082,62.97749236,64.87903328,66.83205011,68.8528218,70.92181888,72.94847489,74.91152265,76.82785606,78.70184489,80.528276,82.31979478,84.15270408,86.00368451,87.76980005,89.52357944,91.34093545,93.13282145,
KEN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,100,,,,,100,,,,,100,100,100,100,100,100,100,100,,,,,
KEN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.75745986,,,,,22.09834847,,,,,25.47181528,,,,,23.2584201,,,,,26.8091823,28.78168174,29.07804791,28.08814029,27.25581094,28.08947284,26.88967903,25.06403775,23.28569035,21.61458718,,,
KEN,"Access to electricity, urban (% of urban population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,39.22034073,41.0309639,42.82894897,44.61113739,47.5,48.11716843,49.87339783,51.58150101,53.28753281,50.2,56.72106934,58.46242905,60.22913361,62.02141571,63.83309174,65.6,58.2,69.31984711,71.14446259,72.95615387,68.4,78.1,84.3,83.64701843,87.17484283,90.8,94.11339569,97.54800415,
KEN,Urban land area (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.43057,,,,,,,,,,2197.790033,,,,,,,,,,,,,,,3416.836892,,,,,,,
KEN,Urban land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003365921,,,,,,,,,,0.00399719,,,,,,,,,,,,,,,0.004942427,,,,,,,
KEN,Urban land area where elevation is below 5 meters (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.63385355,,,,,,,,,,23.31612939,,,,,,,,,,,,,,,28.82982061,,,,,,,
KGZ,Urban population (% of total population),34.181,34.511,34.844,35.178,35.515,35.851,36.19,36.53,36.871,37.214,37.466,37.609,37.753,37.897,38.042,38.186,38.331,38.476,38.621,38.677,38.627,38.577,38.527,38.477,38.427,38.377,38.327,38.277,38.227,38.065,37.777,37.49,37.203,36.918,36.633,36.349,36.066,35.785,35.504,35.3,35.298,35.296,35.295,35.293,35.292,35.29,35.289,35.287,35.285,35.284,35.306,35.352,35.423,35.517,35.635,35.777,35.944,36.135,36.351,36.591,36.856,37.146,37.461
KGZ,Urban population,742514,778534,813050,849091,886206,922554,960953,999643,1039135,1077271,1108956,1136657,1165888,1195196,1226436,1257236,1287423,1317380,1346753,1373807,1397293,1421871,1448346,1476863,1504955,1531357,1558567,1586429,1612568,1639650,1658864,1673404,1679864,1667475,1654017,1657660,1669279,1680607,1693186,1708661,1729037,1745422,1761468,1779932,1801551,1821882,1841521,1859060,1876703,1899444,1923436,1949521,1986238,2031430,2079480,2131200,2185215,2239720,2298401,2362388,2425088,2485736,2548584
KGZ,Urban population growth (annual %),,4.737093833,4.337994422,4.337375722,4.278306373,4.019648156,4.07795896,3.947271486,3.874570004,3.60423551,2.898804079,2.467246599,2.539153023,2.482716024,2.580221368,2.480325824,2.372688535,2.300236975,2.205159447,1.988920798,1.695107529,1.743681654,1.844860573,1.949802797,1.884275376,1.7391273,1.761253894,1.771876908,1.63423609,1.665486508,1.165022633,0.872684447,0.385296254,-0.740233157,-0.810363153,0.220009468,0.698482734,0.676324101,0.745692358,0.909806158,1.185458328,0.94317541,0.915119207,1.042760903,1.207279922,1.12220722,1.072182784,0.947912305,0.944553023,1.20446979,1.255195821,1.34705314,1.865869594,2.249758124,2.33778839,2.456733891,2.502902051,2.463663618,2.586280571,2.745930809,2.619484054,2.470098037,2.496911806
KGZ,"Mortality caused by road traffic injury (per 100,000 population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,14.2,14.6,17.9,18.7,17.6,20.5,21.8,21.8,19.9,18,19.3,19.1,20.2,17.3,17.5,15.1,16.5,12.8,12.7,,,
KGZ,Pump price for gasoline (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,0.44,,0.39,,0.48,,0.64,,0.8,,0.85,,0.89,,0.94,,0.56,,,,,,
KGZ,Pump price for diesel fuel (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,0.33,,0.25,,0.43,,0.54,,0.88,,0.79,,,,0.76,,0.49,,,,,,
KGZ,Population in urban agglomerations of more than 1 million (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KGZ,Population in urban agglomerations of more than 1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KGZ,Population in the largest city (% of urban population),31.777852,32.25729384,32.8776828,33.5103069,34.17817076,34.94353718,35.70840613,36.53764394,37.41660131,38.41373248,39.00794982,38.93839566,38.84215293,38.76569199,38.65281189,38.57883484,38.54762576,38.54195449,38.57418547,38.56662544,38.52713783,38.46727305,38.36956086,38.23191454,38.12060826,38.06316881,37.99823813,37.92933689,37.91356396,37.96163815,38.29066156,38.73565499,39.37836634,40.48258595,41.64812091,42.40803301,42.97681814,43.56051117,44.12273666,44.47148966,44.3043729,44.24402809,44.19660193,44.0929204,43.91760211,43.77928977,43.66374318,43.60262713,43.54359747,43.52005113,43.87819506,44.19865187,44.29232549,44.21363276,44.09751476,43.92938251,43.74297266,43.5719197,43.34835392,43.05668671,42.82026054,42.64785158,42.46334435
KGZ,Population in largest city,235955,251134,267312,284533,302889,322373,343141,365246,388809,413820,432581,442596,452856,463326,474052,485027,496271,507744,519499,529831,538337,546955,555724,564633,573698,582883,592228,601722,611382,622438,635190,648204,661503,675037,688867,702981,717403,732081,747080,759867,766039,772245,778509,784824,791198,797607,804077,810599,817184,826639,843969,861662,879751,898169,916999,936223,955878,975889,996319,1017166,1038429,1060113,1082214
KGZ,Population living in slums (% of urban population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.15842,,42.68651,,38.2146,,33.74269,,29.27078,,24.79887,,20.32696,,15.85505,,11.38314,,6.91123,,2.43932,,
KGZ,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
KGZ,Population density (people per sq. km of land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.54223149,23.54900938,23.54066736,23.77685089,24.13138686,24.48592284,24.86444213,25.2367049,25.53910323,25.78258603,26.02033368,26.29457769,26.61470282,26.91657977,27.20750782,27.46819604,27.73044838,28.06725756,28.40406674,28.75182482,29.2346194,29.82064651,30.42492179,31.05787278,31.69708029,32.31595412,32.96558916,33.66110532,34.30604797,34.8894682,
KGZ,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,99.82613248,,,,,99.85855865,,,,,99.86039273,,,,,100,100,99.84093894,99.78157274,98.07187745,99.10894838,97.40665321,97.43255692,,,,,
KGZ,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5686402,,,,,22.6644084,,,,,24.55999538,,,,,22.57651105,,,,,23.28809126,27.72189651,27.65705871,28.77509614,26.29792566,25.33994116,24.71003894,24.09670211,24.22386133,24.07288994,,,
KGZ,"Access to electricity, urban (% of urban population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.7698288,99.72615051,99.66597748,99.59205627,100,99.4449234,99.38555145,99.77748109,98.51,99.59,99.38,99.48,99.14,99.3,99.8,98.95,99.9,98.66,99.53,100,100,99.83473969,99.84112549,99.83018494,
KGZ,Urban land area (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.192497,,,,,,,,,,1788.11835,,,,,,,,,,,,,,,2136.338096,,,,,,,
KGZ,Urban land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
KGZ,Urban land area where elevation is below 5 meters (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
KHM,Urban population (% of total population),10.285,10.293,10.333,10.497,10.662,10.83,11,12.098,13.291,14.579,15.97,18.717,21.818,25.263,29.055,4.477,4.82,5.186,5.578,5.999,9.898,12.742,13.031,13.325,13.626,13.931,14.242,14.559,14.883,15.211,15.546,15.887,16.234,16.587,16.946,17.311,17.683,18.06,18.355,18.47,18.586,18.703,18.82,18.937,19.055,19.174,19.293,19.413,19.571,19.93,20.294,20.663,21.037,21.415,21.799,22.188,22.582,22.98,23.388,23.805,24.232,24.668,25.114
KHM,Urban population,569961,583063,598162,620759,644075,668290,692915,777471,870974,973835,1071351,1253351,1476269,1731112,2008691,301209,304003,313245,332515,363048,613573,810961,862613,917021,972065,1027563,1091125,1161167,1230791,1303724,1385274,1471035,1577655,1699098,1802436,1890279,1977421,2064541,2141859,2197746,2252408,2307612,2364127,2421609,2480269,2539900,2600268,2662452,2728958,2821239,2914935,3011402,3110665,3212182,3315806,3420840,3528344,3637892,3747983,3858254,3973287,4092180,4211076
KHM,Urban population growth (annual %),,2.272730483,2.556637801,3.70813026,3.687225608,3.690703211,3.618512548,11.51390078,11.35657813,11.16297591,9.543386307,15.69002955,16.36971945,15.92460177,14.87192896,-189.7434169,0.923319382,2.994806218,5.96993399,8.785008507,52.47641895,27.89207177,6.174619064,6.116421794,5.829230189,5.552258371,6.00192947,6.221625981,5.823151823,5.756773254,6.067316935,6.006828067,6.997333267,7.415795467,5.904156129,4.758535392,4.506903321,4.311445525,3.676621785,2.575814618,2.456757645,2.421335744,2.419559701,2.402337466,2.393482677,2.375768814,2.348980646,2.363298607,2.467234865,3.325629881,3.267137094,3.255822995,3.243077865,3.211392729,3.175027434,3.118540361,3.094250411,3.057575395,2.98134356,2.899692092,2.937896229,2.948412356,2.864036159
KHM,"Mortality caused by road traffic injury (per 100,000 population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,17.6,17.7,17.6,17.6,17.9,17.9,17.4,17.7,17.9,18.1,18,17,17.1,17.3,17.4,17.8,18.4,19,19.6,,,
KHM,Pump price for gasoline (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,0.61,,0.63,,0.79,,1.01,,0.94,,1.15,,1.35,,1.34,,0.9,,,,,,
KHM,Pump price for diesel fuel (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,0.44,,0.44,,0.61,,0.78,,0.89,,0.98,,1.27,,1.24,,0.8,,,,,,
KHM,Population in urban agglomerations of more than 1 million (% of total population),7.024589673,6.918321931,6.850440519,6.921155693,6.993307395,7.065634244,7.143730265,8.32720112,9.713679415,11.32994137,13.41576576,15.99464124,18.84227824,22.13646101,26.11107286,1.486343034,1.585509207,1.655575141,1.677516564,1.652398754,3.843661492,5.872050344,5.83691192,5.804667332,5.789639018,5.788974918,5.995339966,6.195034679,6.427559137,6.670491223,6.901731021,6.904968182,6.839856908,6.745708275,7.145287487,7.654955416,8.222318721,8.845225008,9.320171595,9.393238393,9.478653941,9.567657887,9.657652789,9.74979101,9.844195437,9.940661679,10.04075672,10.14054097,10.26315616,10.42808076,10.60148019,10.77812128,10.95820957,11.1433955,11.33542662,11.53629542,11.74257183,11.95535456,12.18283934,12.42624977,12.67167616,12.92174349,13.18860233
